8.2124 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
496.6417 	EXP 	NbackInstructionWideImg: autoDraw = True
496.6584 	EXP 	NbackInstructionWideImg: autoDraw = True
496.6751 	EXP 	NbackInstructionWideImg: autoDraw = True
496.6919 	EXP 	NbackInstructionWideImg: autoDraw = True
496.7084 	EXP 	NbackInstructionWideImg: autoDraw = True
496.7251 	EXP 	NbackInstructionWideImg: autoDraw = True
496.7418 	EXP 	NbackInstructionWideImg: autoDraw = True
496.7584 	EXP 	NbackInstructionWideImg: autoDraw = True
496.7752 	EXP 	NbackInstructionWideImg: autoDraw = True
496.7917 	EXP 	NbackInstructionWideImg: autoDraw = True
496.8085 	EXP 	NbackInstructionWideImg: autoDraw = True
496.8251 	EXP 	NbackInstructionWideImg: autoDraw = True
496.8419 	EXP 	NbackInstructionWideImg: autoDraw = True
496.8585 	EXP 	NbackInstructionWideImg: autoDraw = True
496.8752 	EXP 	NbackInstructionWideImg: autoDraw = True
496.8918 	EXP 	NbackInstructionWideImg: autoDraw = True
496.9085 	EXP 	NbackInstructionWideImg: autoDraw = True
496.9252 	EXP 	NbackInstructionWideImg: autoDraw = True
496.9418 	EXP 	NbackInstructionWideImg: autoDraw = True
496.9586 	EXP 	NbackInstructionWideImg: autoDraw = True
496.9752 	EXP 	NbackInstructionWideImg: autoDraw = True
496.9919 	EXP 	NbackInstructionWideImg: autoDraw = True
497.0085 	EXP 	NbackInstructionWideImg: autoDraw = True
497.0252 	EXP 	NbackInstructionWideImg: autoDraw = True
497.0419 	EXP 	NbackInstructionWideImg: autoDraw = True
497.0586 	EXP 	NbackInstructionWideImg: autoDraw = True
497.0752 	EXP 	NbackInstructionWideImg: autoDraw = True
497.0919 	EXP 	NbackInstructionWideImg: autoDraw = True
497.1085 	EXP 	NbackInstructionWideImg: autoDraw = True
497.1253 	EXP 	NbackInstructionWideImg: autoDraw = True
497.1419 	EXP 	NbackInstructionWideImg: autoDraw = True
497.1585 	EXP 	NbackInstructionWideImg: autoDraw = True
497.1753 	EXP 	NbackInstructionWideImg: autoDraw = True
497.1919 	EXP 	NbackInstructionWideImg: autoDraw = True
497.2087 	EXP 	NbackInstructionWideImg: autoDraw = True
497.2253 	EXP 	NbackInstructionWideImg: autoDraw = True
497.2420 	EXP 	NbackInstructionWideImg: autoDraw = True
497.2586 	EXP 	NbackInstructionWideImg: autoDraw = True
497.2754 	EXP 	NbackInstructionWideImg: autoDraw = True
497.2921 	EXP 	NbackInstructionWideImg: autoDraw = True
497.3086 	EXP 	NbackInstructionWideImg: autoDraw = True
497.3254 	EXP 	NbackInstructionWideImg: autoDraw = True
497.3421 	EXP 	NbackInstructionWideImg: autoDraw = True
497.3587 	EXP 	NbackInstructionWideImg: autoDraw = True
497.3754 	EXP 	NbackInstructionWideImg: autoDraw = True
497.3920 	EXP 	NbackInstructionWideImg: autoDraw = True
497.4087 	EXP 	NbackInstructionWideImg: autoDraw = True
497.4254 	EXP 	NbackInstructionWideImg: autoDraw = True
497.4421 	EXP 	NbackInstructionWideImg: autoDraw = True
497.4588 	EXP 	NbackInstructionWideImg: autoDraw = True
497.4755 	EXP 	NbackInstructionWideImg: autoDraw = True
497.4921 	EXP 	NbackInstructionWideImg: autoDraw = True
497.5087 	EXP 	NbackInstructionWideImg: autoDraw = True
497.5254 	EXP 	NbackInstructionWideImg: autoDraw = True
497.5422 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\25.png'
497.5422 	EXP 	NbackInstructionWideImg: autoDraw = True
497.5589 	EXP 	ClickPrompt: autoDraw = True
497.5589 	EXP 	NbackInstructionWideImg: autoDraw = True
497.5755 	EXP 	NbackInstructionWideImg: autoDraw = True
497.5921 	EXP 	NbackInstructionWideImg: autoDraw = True
497.6088 	EXP 	NbackInstructionWideImg: autoDraw = True
497.6257 	EXP 	NbackInstructionWideImg: autoDraw = True
497.6422 	EXP 	NbackInstructionWideImg: autoDraw = True
497.6589 	EXP 	NbackInstructionWideImg: autoDraw = True
497.6755 	EXP 	NbackInstructionWideImg: autoDraw = True
497.6922 	EXP 	NbackInstructionWideImg: autoDraw = True
497.7090 	EXP 	NbackInstructionWideImg: autoDraw = True
497.7255 	EXP 	NbackInstructionWideImg: autoDraw = True
497.7423 	EXP 	NbackInstructionWideImg: autoDraw = True
497.7589 	EXP 	NbackInstructionWideImg: autoDraw = True
497.7756 	EXP 	NbackInstructionWideImg: autoDraw = True
497.7923 	EXP 	NbackInstructionWideImg: autoDraw = True
497.8097 	EXP 	NbackInstructionWideImg: autoDraw = True
497.8256 	EXP 	NbackInstructionWideImg: autoDraw = True
497.8423 	EXP 	NbackInstructionWideImg: autoDraw = True
497.8590 	EXP 	NbackInstructionWideImg: autoDraw = True
497.8757 	EXP 	NbackInstructionWideImg: autoDraw = True
497.8923 	EXP 	NbackInstructionWideImg: autoDraw = True
497.9090 	EXP 	NbackInstructionWideImg: autoDraw = True
497.9256 	EXP 	NbackInstructionWideImg: autoDraw = True
497.9424 	EXP 	NbackInstructionWideImg: autoDraw = True
497.9591 	EXP 	NbackInstructionWideImg: autoDraw = True
497.9757 	EXP 	NbackInstructionWideImg: autoDraw = True
497.9924 	EXP 	NbackInstructionWideImg: autoDraw = True
498.0090 	EXP 	NbackInstructionWideImg: autoDraw = True
498.0258 	EXP 	NbackInstructionWideImg: autoDraw = True
498.0425 	EXP 	NbackInstructionWideImg: autoDraw = True
498.0592 	EXP 	NbackInstructionWideImg: autoDraw = True
498.0758 	EXP 	NbackInstructionWideImg: autoDraw = True
498.0925 	EXP 	NbackInstructionWideImg: autoDraw = True
498.1092 	EXP 	NbackInstructionWideImg: autoDraw = True
498.1258 	EXP 	NbackInstructionWideImg: autoDraw = True
498.1424 	EXP 	NbackInstructionWideImg: autoDraw = True
498.1591 	EXP 	NbackInstructionWideImg: autoDraw = True
498.1758 	EXP 	NbackInstructionWideImg: autoDraw = True
498.1924 	EXP 	NbackInstructionWideImg: autoDraw = True
498.2092 	EXP 	NbackInstructionWideImg: autoDraw = True
498.2258 	EXP 	NbackInstructionWideImg: autoDraw = True
498.2424 	EXP 	NbackInstructionWideImg: autoDraw = True
498.2592 	EXP 	NbackInstructionWideImg: autoDraw = True
498.2758 	EXP 	NbackInstructionWideImg: autoDraw = True
498.2925 	EXP 	NbackInstructionWideImg: autoDraw = True
498.3092 	EXP 	NbackInstructionWideImg: autoDraw = True
498.3258 	EXP 	NbackInstructionWideImg: autoDraw = True
498.3425 	EXP 	NbackInstructionWideImg: autoDraw = True
498.3592 	EXP 	NbackInstructionWideImg: autoDraw = True
498.3759 	EXP 	NbackInstructionWideImg: autoDraw = True
498.3926 	EXP 	NbackInstructionWideImg: autoDraw = True
498.4092 	EXP 	NbackInstructionWideImg: autoDraw = True
498.4259 	EXP 	NbackInstructionWideImg: autoDraw = True
498.4426 	EXP 	NbackInstructionWideImg: autoDraw = True
498.4594 	EXP 	NbackInstructionWideImg: autoDraw = True
498.4759 	EXP 	NbackInstructionWideImg: autoDraw = True
498.4926 	EXP 	NbackInstructionWideImg: autoDraw = True
498.5093 	EXP 	NbackInstructionWideImg: autoDraw = True
498.5259 	EXP 	NbackInstructionWideImg: autoDraw = True
498.5426 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\15.png'
498.5426 	EXP 	NbackInstructionWideImg: autoDraw = True
498.5594 	EXP 	NbackInstructionWideImg: autoDraw = True
498.5760 	EXP 	NbackInstructionWideImg: autoDraw = True
498.5926 	EXP 	NbackInstructionWideImg: autoDraw = True
498.6093 	EXP 	NbackInstructionWideImg: autoDraw = True
498.6260 	EXP 	NbackInstructionWideImg: autoDraw = True
498.6426 	EXP 	NbackInstructionWideImg: autoDraw = True
498.6594 	EXP 	NbackInstructionWideImg: autoDraw = True
498.6761 	EXP 	NbackInstructionWideImg: autoDraw = True
498.6927 	EXP 	NbackInstructionWideImg: autoDraw = True
498.7094 	EXP 	NbackInstructionWideImg: autoDraw = True
498.7260 	EXP 	NbackInstructionWideImg: autoDraw = True
498.7427 	EXP 	NbackInstructionWideImg: autoDraw = True
498.7594 	EXP 	NbackInstructionWideImg: autoDraw = True
498.7761 	EXP 	NbackInstructionWideImg: autoDraw = True
498.7927 	EXP 	NbackInstructionWideImg: autoDraw = True
498.8094 	EXP 	NbackInstructionWideImg: autoDraw = True
498.8262 	EXP 	NbackInstructionWideImg: autoDraw = True
498.8428 	EXP 	NbackInstructionWideImg: autoDraw = True
498.8595 	EXP 	NbackInstructionWideImg: autoDraw = True
498.8762 	EXP 	NbackInstructionWideImg: autoDraw = True
498.8928 	EXP 	NbackInstructionWideImg: autoDraw = True
498.9094 	EXP 	NbackInstructionWideImg: autoDraw = True
498.9264 	EXP 	NbackInstructionWideImg: autoDraw = True
498.9428 	EXP 	NbackInstructionWideImg: autoDraw = True
498.9596 	EXP 	NbackInstructionWideImg: autoDraw = True
498.9762 	EXP 	NbackInstructionWideImg: autoDraw = True
498.9928 	EXP 	NbackInstructionWideImg: autoDraw = True
499.0095 	EXP 	NbackInstructionWideImg: autoDraw = True
499.0262 	EXP 	NbackInstructionWideImg: autoDraw = True
499.0429 	EXP 	NbackInstructionWideImg: autoDraw = True
499.0596 	EXP 	NbackInstructionWideImg: autoDraw = True
499.0763 	EXP 	NbackInstructionWideImg: autoDraw = True
499.0930 	EXP 	NbackInstructionWideImg: autoDraw = True
499.1096 	EXP 	NbackInstructionWideImg: autoDraw = True
499.1263 	EXP 	NbackInstructionWideImg: autoDraw = True
499.1430 	EXP 	NbackInstructionWideImg: autoDraw = True
499.1596 	EXP 	NbackInstructionWideImg: autoDraw = True
499.1763 	EXP 	NbackInstructionWideImg: autoDraw = True
499.1929 	EXP 	NbackInstructionWideImg: autoDraw = True
499.2097 	EXP 	NbackInstructionWideImg: autoDraw = True
499.2264 	EXP 	NbackInstructionWideImg: autoDraw = True
499.2430 	EXP 	NbackInstructionWideImg: autoDraw = True
499.2596 	EXP 	NbackInstructionWideImg: autoDraw = True
499.2763 	EXP 	NbackInstructionWideImg: autoDraw = True
499.2930 	EXP 	NbackInstructionWideImg: autoDraw = True
499.3097 	EXP 	NbackInstructionWideImg: autoDraw = True
499.3264 	EXP 	NbackInstructionWideImg: autoDraw = True
499.3431 	EXP 	NbackInstructionWideImg: autoDraw = True
499.3598 	EXP 	NbackInstructionWideImg: autoDraw = True
499.3765 	EXP 	NbackInstructionWideImg: autoDraw = True
499.3932 	EXP 	NbackInstructionWideImg: autoDraw = True
499.4097 	EXP 	NbackInstructionWideImg: autoDraw = True
499.4265 	EXP 	NbackInstructionWideImg: autoDraw = True
499.4431 	EXP 	NbackInstructionWideImg: autoDraw = True
499.4599 	EXP 	NbackInstructionWideImg: autoDraw = True
499.4765 	EXP 	NbackInstructionWideImg: autoDraw = True
499.4932 	EXP 	NbackInstructionWideImg: autoDraw = True
499.5098 	EXP 	NbackInstructionWideImg: autoDraw = True
499.5265 	EXP 	NbackInstructionWideImg: autoDraw = True
499.5431 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\16.png'
499.5431 	EXP 	NbackInstructionWideImg: autoDraw = True
499.5599 	EXP 	NbackInstructionWideImg: autoDraw = True
499.5766 	EXP 	NbackInstructionWideImg: autoDraw = True
499.5932 	EXP 	NbackInstructionWideImg: autoDraw = True
499.6099 	EXP 	NbackInstructionWideImg: autoDraw = True
499.6266 	EXP 	NbackInstructionWideImg: autoDraw = True
499.6433 	EXP 	NbackInstructionWideImg: autoDraw = True
499.6600 	EXP 	NbackInstructionWideImg: autoDraw = True
499.6766 	EXP 	NbackInstructionWideImg: autoDraw = True
499.6932 	EXP 	NbackInstructionWideImg: autoDraw = True
499.7100 	EXP 	NbackInstructionWideImg: autoDraw = True
499.7266 	EXP 	NbackInstructionWideImg: autoDraw = True
499.7432 	EXP 	NbackInstructionWideImg: autoDraw = True
499.7599 	EXP 	NbackInstructionWideImg: autoDraw = True
499.7767 	EXP 	NbackInstructionWideImg: autoDraw = True
499.7933 	EXP 	NbackInstructionWideImg: autoDraw = True
499.8099 	EXP 	NbackInstructionWideImg: autoDraw = True
499.8268 	EXP 	NbackInstructionWideImg: autoDraw = True
499.8433 	EXP 	NbackInstructionWideImg: autoDraw = True
499.8599 	EXP 	NbackInstructionWideImg: autoDraw = True
499.8766 	EXP 	NbackInstructionWideImg: autoDraw = True
499.8933 	EXP 	NbackInstructionWideImg: autoDraw = True
499.9099 	EXP 	NbackInstructionWideImg: autoDraw = True
499.9267 	EXP 	NbackInstructionWideImg: autoDraw = True
499.9434 	EXP 	NbackInstructionWideImg: autoDraw = True
499.9602 	EXP 	NbackInstructionWideImg: autoDraw = True
499.9767 	EXP 	NbackInstructionWideImg: autoDraw = True
499.9934 	EXP 	NbackInstructionWideImg: autoDraw = True
500.0101 	EXP 	NbackInstructionWideImg: autoDraw = True
500.0268 	EXP 	NbackInstructionWideImg: autoDraw = True
500.0434 	EXP 	NbackInstructionWideImg: autoDraw = True
500.0602 	EXP 	NbackInstructionWideImg: autoDraw = True
500.0767 	EXP 	NbackInstructionWideImg: autoDraw = True
500.0934 	EXP 	NbackInstructionWideImg: autoDraw = True
500.1101 	EXP 	NbackInstructionWideImg: autoDraw = True
500.1268 	EXP 	NbackInstructionWideImg: autoDraw = True
500.1434 	EXP 	NbackInstructionWideImg: autoDraw = True
500.1601 	EXP 	NbackInstructionWideImg: autoDraw = True
500.1767 	EXP 	NbackInstructionWideImg: autoDraw = True
500.1934 	EXP 	NbackInstructionWideImg: autoDraw = True
500.2102 	EXP 	NbackInstructionWideImg: autoDraw = True
500.2268 	EXP 	NbackInstructionWideImg: autoDraw = True
500.2435 	EXP 	NbackInstructionWideImg: autoDraw = True
500.2602 	EXP 	NbackInstructionWideImg: autoDraw = True
500.2768 	EXP 	NbackInstructionWideImg: autoDraw = True
500.2935 	EXP 	NbackInstructionWideImg: autoDraw = True
500.3102 	EXP 	NbackInstructionWideImg: autoDraw = True
500.3269 	EXP 	NbackInstructionWideImg: autoDraw = True
500.3436 	EXP 	NbackInstructionWideImg: autoDraw = True
500.3603 	EXP 	NbackInstructionWideImg: autoDraw = True
500.3769 	EXP 	NbackInstructionWideImg: autoDraw = True
500.3936 	EXP 	NbackInstructionWideImg: autoDraw = True
500.4102 	EXP 	NbackInstructionWideImg: autoDraw = True
500.4269 	EXP 	NbackInstructionWideImg: autoDraw = True
500.4436 	EXP 	NbackInstructionWideImg: autoDraw = True
500.4604 	EXP 	NbackInstructionWideImg: autoDraw = True
500.4770 	EXP 	NbackInstructionWideImg: autoDraw = True
500.4937 	EXP 	NbackInstructionWideImg: autoDraw = True
500.5103 	EXP 	NbackInstructionWideImg: autoDraw = True
500.5270 	EXP 	NbackInstructionWideImg: autoDraw = True
500.5438 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\17.png'
500.5438 	EXP 	NbackInstructionWideImg: autoDraw = True
500.5604 	EXP 	NbackInstructionWideImg: autoDraw = True
500.5780 	EXP 	NbackInstructionWideImg: autoDraw = True
500.5938 	EXP 	NbackInstructionWideImg: autoDraw = True
500.6104 	EXP 	NbackInstructionWideImg: autoDraw = True
500.6298 	EXP 	NbackInstructionWideImg: autoDraw = True
500.6438 	EXP 	NbackInstructionWideImg: autoDraw = True
500.6605 	EXP 	NbackInstructionWideImg: autoDraw = True
500.6771 	EXP 	NbackInstructionWideImg: autoDraw = True
500.6937 	EXP 	NbackInstructionWideImg: autoDraw = True
500.7105 	EXP 	NbackInstructionWideImg: autoDraw = True
500.7271 	EXP 	NbackInstructionWideImg: autoDraw = True
500.7437 	EXP 	NbackInstructionWideImg: autoDraw = True
500.7604 	EXP 	NbackInstructionWideImg: autoDraw = True
500.7771 	EXP 	NbackInstructionWideImg: autoDraw = True
500.7938 	EXP 	NbackInstructionWideImg: autoDraw = True
500.8104 	EXP 	NbackInstructionWideImg: autoDraw = True
500.8271 	EXP 	NbackInstructionWideImg: autoDraw = True
500.8437 	EXP 	NbackInstructionWideImg: autoDraw = True
500.8604 	EXP 	NbackInstructionWideImg: autoDraw = True
500.8772 	EXP 	NbackInstructionWideImg: autoDraw = True
500.8938 	EXP 	NbackInstructionWideImg: autoDraw = True
500.9105 	EXP 	NbackInstructionWideImg: autoDraw = True
500.9272 	EXP 	NbackInstructionWideImg: autoDraw = True
500.9439 	EXP 	NbackInstructionWideImg: autoDraw = True
500.9606 	EXP 	NbackInstructionWideImg: autoDraw = True
500.9772 	EXP 	NbackInstructionWideImg: autoDraw = True
500.9939 	EXP 	NbackInstructionWideImg: autoDraw = True
501.0105 	EXP 	NbackInstructionWideImg: autoDraw = True
501.0273 	EXP 	NbackInstructionWideImg: autoDraw = True
501.0440 	EXP 	NbackInstructionWideImg: autoDraw = True
501.0606 	EXP 	NbackInstructionWideImg: autoDraw = True
501.0772 	EXP 	NbackInstructionWideImg: autoDraw = True
501.0940 	EXP 	NbackInstructionWideImg: autoDraw = True
501.1107 	EXP 	NbackInstructionWideImg: autoDraw = True
501.1273 	EXP 	NbackInstructionWideImg: autoDraw = True
501.1440 	EXP 	NbackInstructionWideImg: autoDraw = True
501.1607 	EXP 	NbackInstructionWideImg: autoDraw = True
501.1773 	EXP 	NbackInstructionWideImg: autoDraw = True
501.1941 	EXP 	NbackInstructionWideImg: autoDraw = True
501.2108 	EXP 	NbackInstructionWideImg: autoDraw = True
501.2273 	EXP 	NbackInstructionWideImg: autoDraw = True
501.2440 	EXP 	NbackInstructionWideImg: autoDraw = True
501.2606 	EXP 	NbackInstructionWideImg: autoDraw = True
501.2773 	EXP 	NbackInstructionWideImg: autoDraw = True
501.2940 	EXP 	NbackInstructionWideImg: autoDraw = True
501.3107 	EXP 	NbackInstructionWideImg: autoDraw = True
501.3274 	EXP 	NbackInstructionWideImg: autoDraw = True
501.3444 	EXP 	NbackInstructionWideImg: autoDraw = True
501.3607 	EXP 	NbackInstructionWideImg: autoDraw = True
501.3775 	EXP 	NbackInstructionWideImg: autoDraw = True
501.3941 	EXP 	NbackInstructionWideImg: autoDraw = True
501.4109 	EXP 	NbackInstructionWideImg: autoDraw = True
501.4275 	EXP 	NbackInstructionWideImg: autoDraw = True
501.4441 	EXP 	NbackInstructionWideImg: autoDraw = True
501.4608 	EXP 	NbackInstructionWideImg: autoDraw = True
501.4774 	EXP 	NbackInstructionWideImg: autoDraw = True
501.4941 	EXP 	NbackInstructionWideImg: autoDraw = True
501.5109 	EXP 	NbackInstructionWideImg: autoDraw = True
501.5275 	EXP 	NbackInstructionWideImg: autoDraw = True
501.5441 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\18.png'
501.5441 	EXP 	NbackInstructionWideImg: autoDraw = True
501.5610 	EXP 	NbackInstructionWideImg: autoDraw = True
501.5775 	EXP 	NbackInstructionWideImg: autoDraw = True
501.5943 	EXP 	NbackInstructionWideImg: autoDraw = True
501.6108 	EXP 	NbackInstructionWideImg: autoDraw = True
501.6275 	EXP 	NbackInstructionWideImg: autoDraw = True
501.6442 	EXP 	NbackInstructionWideImg: autoDraw = True
501.6609 	EXP 	NbackInstructionWideImg: autoDraw = True
501.6776 	EXP 	NbackInstructionWideImg: autoDraw = True
501.6943 	EXP 	NbackInstructionWideImg: autoDraw = True
501.7109 	EXP 	NbackInstructionWideImg: autoDraw = True
501.7276 	EXP 	NbackInstructionWideImg: autoDraw = True
501.7442 	EXP 	NbackInstructionWideImg: autoDraw = True
501.7610 	EXP 	NbackInstructionWideImg: autoDraw = True
501.7776 	EXP 	NbackInstructionWideImg: autoDraw = True
501.7943 	EXP 	NbackInstructionWideImg: autoDraw = True
501.8109 	EXP 	NbackInstructionWideImg: autoDraw = True
501.8276 	EXP 	NbackInstructionWideImg: autoDraw = True
501.8443 	EXP 	NbackInstructionWideImg: autoDraw = True
501.8610 	EXP 	NbackInstructionWideImg: autoDraw = True
501.8777 	EXP 	NbackInstructionWideImg: autoDraw = True
501.8944 	EXP 	NbackInstructionWideImg: autoDraw = True
501.9110 	EXP 	NbackInstructionWideImg: autoDraw = True
501.9276 	EXP 	NbackInstructionWideImg: autoDraw = True
501.9444 	EXP 	NbackInstructionWideImg: autoDraw = True
501.9611 	EXP 	NbackInstructionWideImg: autoDraw = True
501.9777 	EXP 	NbackInstructionWideImg: autoDraw = True
501.9944 	EXP 	NbackInstructionWideImg: autoDraw = True
502.0111 	EXP 	NbackInstructionWideImg: autoDraw = True
502.0277 	EXP 	NbackInstructionWideImg: autoDraw = True
502.0444 	EXP 	NbackInstructionWideImg: autoDraw = True
502.0611 	EXP 	NbackInstructionWideImg: autoDraw = True
502.0778 	EXP 	NbackInstructionWideImg: autoDraw = True
502.0944 	EXP 	NbackInstructionWideImg: autoDraw = True
502.1111 	EXP 	NbackInstructionWideImg: autoDraw = True
502.1277 	EXP 	NbackInstructionWideImg: autoDraw = True
502.1445 	EXP 	NbackInstructionWideImg: autoDraw = True
502.1611 	EXP 	NbackInstructionWideImg: autoDraw = True
502.1777 	EXP 	NbackInstructionWideImg: autoDraw = True
502.1945 	EXP 	NbackInstructionWideImg: autoDraw = True
502.2112 	EXP 	NbackInstructionWideImg: autoDraw = True
502.2278 	EXP 	NbackInstructionWideImg: autoDraw = True
502.2445 	EXP 	NbackInstructionWideImg: autoDraw = True
502.2611 	EXP 	NbackInstructionWideImg: autoDraw = True
502.2780 	EXP 	NbackInstructionWideImg: autoDraw = True
502.2946 	EXP 	NbackInstructionWideImg: autoDraw = True
502.3112 	EXP 	NbackInstructionWideImg: autoDraw = True
502.3278 	EXP 	NbackInstructionWideImg: autoDraw = True
502.3446 	EXP 	NbackInstructionWideImg: autoDraw = True
502.3612 	EXP 	NbackInstructionWideImg: autoDraw = True
502.3778 	EXP 	NbackInstructionWideImg: autoDraw = True
502.3945 	EXP 	NbackInstructionWideImg: autoDraw = True
502.4113 	EXP 	NbackInstructionWideImg: autoDraw = True
